Unnamed: 0,movie_ids,sources,ratings,ratings_binary,review_texts
111,uhf,audience,4.0,p,"so , this is a movie _UNKNOWN_ by weird al , the king of parodies . and of course , that 's what the movie is gon na have a ton of , it 's _UNKNOWN_ of _UNKNOWN_ parodies that could make a _UNKNOWN_ day have some _UNKNOWN_ in it . it 's a _UNKNOWN_ movie , it has a bunch of _UNKNOWN_ jokes , where some _UNKNOWN_ get across today . i got into weird al about a _UNKNOWN_ and a half ago , but i remember _UNKNOWN_ this as a kid . and now i can appreciate it a lot more . the _UNKNOWN_ and _UNKNOWN_ are _UNKNOWN_ to be amazed by , you have : the overly evil villain ( which is overly evil because that 's what _UNKNOWN_ him _UNKNOWN_ ) , not a scary villain but a villain at that , when it seems _UNKNOWN_ he 's about to win you 're routing for the _UNKNOWN_ guys , when he falls it 's _UNKNOWN_ , and hearing him yell at that guy so horribly , only to hear that he was yelling at his son , was _UNKNOWN_ _UNKNOWN_ today . the geeky hero which represents the _UNKNOWN_ guy , who has it _UNKNOWN_ in life , but is a dreamer , and when he gets the chance to chase his dream it _UNKNOWN_ goes _UNKNOWN_ ! he 's a failure but _UNKNOWN_ gives up , i can _UNKNOWN_ relate to that one xd the _UNKNOWN_ friend who tags _UNKNOWN_ with the _UNKNOWN_ _UNKNOWN_ because he 's his friend , but is upset by all his antics and gets in trouble with him _UNKNOWN_ him angrier at him . in the end though they stay friends and they both obtain success . the girlfriend , the uncle , and the aunt , i ca n't _UNKNOWN_ say _UNKNOWN_ about . _UNKNOWN_ i said , they 're _UNKNOWN_ _UNKNOWN_ or ground breaking but they 're not _UNKNOWN_ _UNKNOWN_ , they work in their roles , they _UNKNOWN_ their _UNKNOWN_ _UNKNOWN_ ! they have _UNKNOWN_ lines ! and in the end that 's what they 're _UNKNOWN_ for , this movie is n't to develop _UNKNOWN_ , it 's not to give the villain a redemption or challenge your brain , it 's for _UNKNOWN_ , for _UNKNOWN_ , and it does it _UNKNOWN_ . the _UNKNOWN_ as _UNKNOWN_ , _UNKNOWN_ i said with the hero , the geeky underdog , a dreamer who ca n't achieve his dreams and looks _UNKNOWN_ he _UNKNOWN_ will , gets a chance at life , and _UNKNOWN_ though he 's _UNKNOWN_ at _UNKNOWN_ _UNKNOWN_ in life , he _UNKNOWN_ does _UNKNOWN_ here because his weirdness and craziness is what people want . he shares _UNKNOWN_ across his station and brings it _UNKNOWN_ to life from the tiny rerun only station that it _UNKNOWN_ as . then the _UNKNOWN_ tv station , with it 's corrupt owner gets angry at it 's success , as their station is now losing as the small one is winning . and they seek to destroy it , _UNKNOWN_ doing so , before being defeated last minute . the acting as _UNKNOWN_ is _UNKNOWN_ , it 's not the _UNKNOWN_ acting , but i did n't come here looking for that , if you did then , why ? i mean i get that people want the _UNKNOWN_ but _UNKNOWN_ this is a weird al movie _UNKNOWN_ to make you _UNKNOWN_ and just be there to make you smile , it 's not meant to have quality _UNKNOWN_ the godfather , _UNKNOWN_ to the future , jaws , e.t , etc . and the _UNKNOWN_ that are sprinkled around , _UNKNOWN_ the crazy _UNKNOWN_ _UNKNOWN_ instructor , the animal guy , the scientist , etc are all very _UNKNOWN_ , _UNKNOWN_ if they do n't get that _UNKNOWN_ _UNKNOWN_ _UNKNOWN_ their _UNKNOWN_ _UNKNOWN_ special and that _UNKNOWN_ it _UNKNOWN_ more _UNKNOWN_ to see them . if you do n't _UNKNOWN_ this movie , do n't _UNKNOWN_ it , okay , you 're entitled to your opinion , but the _UNKNOWN_ in this is just plain _UNKNOWN_ , it _UNKNOWN_ me _UNKNOWN_ ! and it 's got more parodies in it than anything else i 've _UNKNOWN_ seen , so yeah , it 's a _UNKNOWN_ movie in my eyes , and i _UNKNOWN_ it ! ( _UNKNOWN_ thought disney 's muppets movie in 2011 totally ripped off the ending- ( i still _UNKNOWN_ the muppets with my whole _UNKNOWN_ and soul though )"
112,uhf,audience,3.0,p,ok but _UNKNOWN_ kids movie . for me it 's not that _UNKNOWN_ . it 's basically what weird al normally does but _UNKNOWN_ of _UNKNOWN_ it 's the _UNKNOWN_ . he does it in an _UNKNOWN_ _UNKNOWN_ but it _UNKNOWN_ _UNKNOWN_ a distraction to the actual movie and it 's _UNKNOWN_ than the actual movie . it 's a movie i 'll probably forget in a day or two .
113,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,"the _UNKNOWN_ is practically _UNKNOWN_ in its silliness , _UNKNOWN_ more impressive considering the rapid-fire and convoluted abundance of one-liners and _UNKNOWN_ remarks ."
114,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,"as scripted by the writing team that gave the _UNKNOWN_ flying _UNKNOWN_ and _UNKNOWN_ secret , the deliciously dumb jokes just do n't let up ..."
115,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,a _UNKNOWN_ candidate for the _UNKNOWN_ movie _UNKNOWN_ _UNKNOWN_ ...
116,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,the naked gun : from the files of police squad ! a gift from the crew that gave us the _UNKNOWN_ airplane ! is a _UNKNOWN_ unstable _UNKNOWN_ whose `` _UNKNOWN_ '' approach to shtick is downright _UNKNOWN_ .
117,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,"run , do n't walk , to the naked gun . _UNKNOWN_ if you have to elbow your _UNKNOWN_ _UNKNOWN_ mother-in-law or moony grandson out of the _UNKNOWN_ to get to it , by all means do . you wo n't be sorry . it 's that _UNKNOWN_ ."
118,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,_UNKNOWN_ _UNKNOWN_ _UNKNOWN_ _UNKNOWN_ _UNKNOWN_ .
119,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,it gave me about 10 _UNKNOWN_ _UNKNOWN_ and 20 small _UNKNOWN_ and as _UNKNOWN_ smiles . that ` s value for _UNKNOWN_ and money spent .
120,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,"in the _UNKNOWN_ _UNKNOWN_ he _UNKNOWN_ _UNKNOWN_ drebin , nielsen has _UNKNOWN_ the role , _UNKNOWN_ it more _UNKNOWN_ , more universal , more paramount ."
121,the_naked_gun_from_the_files_of_police_squad,critics,rotten,n,"the two zuckers and abrahams have , _UNKNOWN_ , forgotten a principle of parody that they taught _UNKNOWN_ else . namely , that the jokes have to fit , and that they have to refer to the target -- in this instance police _UNKNOWN_ ."
122,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,the proud regard in which this farce _UNKNOWN_ _UNKNOWN_ taste _UNKNOWN_ it endearing .
123,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,"the naked gun is hugely _UNKNOWN_ , but it ` s also _UNKNOWN_ because it centers its aim on that _UNKNOWN_ , closed system and blows it _UNKNOWN_ . the straight lines are shattered ; the empty spaces in the _UNKNOWN_ are packed _UNKNOWN_ until they burst ."
124,the_naked_gun_from_the_files_of_police_squad,critics,rotten,n,"_UNKNOWN_ the zaz lads ' other _UNKNOWN_ , this is a movie _UNKNOWN_ for a vcr saturday _UNKNOWN_ . they supply the jokes ; you bring the microwave popcorn and modest expectations ."
125,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,"for those who savor silliness , the naked gun is _UNKNOWN_ heaven ."
126,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,"the naked gun is destined to become a cult _UNKNOWN_ _UNKNOWN_ . if the holiday run doesn ` t make a bundle , the returns on the video cassette will ."
127,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,the determinedly juvenile _UNKNOWN_ _UNKNOWN_ _UNKNOWN_ flowing .
128,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,"the action is n't as consistently _UNKNOWN_ or surprising this _UNKNOWN_ , but there 's a lot of _UNKNOWN_ to be found between the merely crude _UNKNOWN_ ."
129,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,who needs decency and _UNKNOWN_ taste when you 've got _UNKNOWN_ this _UNKNOWN_ ? a _UNKNOWN_ of its type .
130,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,"all in all , a balloon-sized hoot ."
131,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,"the naked gun is still very _UNKNOWN_ more than 20 _UNKNOWN_ _UNKNOWN_ . leslie nielsen is _UNKNOWN_ , and the _UNKNOWN_ are more hit than miss ."
132,the_naked_gun_from_the_files_of_police_squad,critics,fresh,p,"it would have been _UNKNOWN_ without leslie nielsen , but this was one of the _UNKNOWN_ _UNKNOWN_ _UNKNOWN_ of the 1980s ."
133,the_naked_gun_from_the_files_of_police_squad,audience,5.0,p,"this movie is a fucking riot . it 's one of leslie nielsen 's _UNKNOWN_ _UNKNOWN_ _UNKNOWN_ . _UNKNOWN_ of _UNKNOWN_ , and _UNKNOWN_ of action . 5/5"
134,the_naked_gun_from_the_files_of_police_squad,audience,4.0,p,"naked gun is an unapologetically low-brow _UNKNOWN_ in which most of the jokes land . some of the references are dated , but most of the movie _UNKNOWN_ up ."
135,the_naked_gun_from_the_files_of_police_squad,audience,4.0,p,it 's _UNKNOWN_ and _UNKNOWN_ . leslie nielsen is a _UNKNOWN_ genius . you must watch if you _UNKNOWN_ the _UNKNOWN_ genre . 8/10
136,the_naked_gun_from_the_files_of_police_squad,audience,3.0,p,"i hate _UNKNOWN_ and one trick ponies and thats why i did not _UNKNOWN_ this movie , _UNKNOWN_ it passed the _UNKNOWN_ , i guess its just me ! ! !"
137,the_naked_gun_from_the_files_of_police_squad,audience,4.0,p,"ridiculous _UNKNOWN_ and _UNKNOWN_ jokes . david zucker 's absurdist crime _UNKNOWN_ the naked gun ( 1988 ) is very _UNKNOWN_ with _UNKNOWN_ _UNKNOWN_ and creative _UNKNOWN_ direction that keeps you on your toes . if you look _UNKNOWN_ from the _UNKNOWN_ for _UNKNOWN_ a _UNKNOWN_ , you 'll miss _UNKNOWN_ 3 _UNKNOWN_ jokes going on in the _UNKNOWN_ . it 's not as _UNKNOWN_ as airplane ! or _UNKNOWN_ secret ! , but the naked gun is still a _UNKNOWN_ _UNKNOWN_ with plenty of _UNKNOWN_ . leslie nielsen can deliver any goofy or joke line in a _UNKNOWN_ serious deadpan voice and it is _UNKNOWN_ _UNKNOWN_ _UNKNOWN_ . he 's so calm given all the strange and _UNKNOWN_ situations that i 'm _UNKNOWN_ entertained by nielsen 's shenanigans . priscilla presley is _UNKNOWN_ _UNKNOWN_ and keeps up with nielsen 's absurd energy . you _UNKNOWN_ buy their _UNKNOWN_ or _UNKNOWN_ the endless string of sex jokes there for a quick crude _UNKNOWN_ , but their _UNKNOWN_ _UNKNOWN_ is more _UNKNOWN_ . the naked gun has it all , _UNKNOWN_ _UNKNOWN_ secret ! superfan weird al yankovic ! ricardo montalban is _UNKNOWN_ as the villain . his casual manner tells you _UNKNOWN_ you need to know with a more nuanced _UNKNOWN_ than some of the more colorful _UNKNOWN_ in the naked gun . george kennedy _UNKNOWN_ a gung ho cop who just allows nielsen to do _UNKNOWN_ he wants with reckless abandon and it 's _UNKNOWN_ . i _UNKNOWN_ how the naked gun _UNKNOWN_ o.j . simpson just to beat the hell out of him . writers jerry zucker , jim abrahams , david zucker , and pat proft make efficient use of their 86 _UNKNOWN_ to tell a _UNKNOWN_ _UNKNOWN_ with as _UNKNOWN_ _UNKNOWN_ flair and _UNKNOWN_ insanity imaginable . i will not spoil anything in the naked gun , so that all the jokes are _UNKNOWN_ , but i will say that the breakin and baseball _UNKNOWN_ are glorious . in short , the naked gun will _UNKNOWN_ be a _UNKNOWN_ worth revisiting for a series of rapid fire _UNKNOWN_ ."
138,the_naked_gun_from_the_files_of_police_squad,audience,4.0,p,a goofy movie that i _UNKNOWN_ the whole _UNKNOWN_ through ... _UNKNOWN_ _UNKNOWN_ ! a _UNKNOWN_ .
139,the_naked_gun_from_the_files_of_police_squad,audience,3.5,p,"a hysterical _UNKNOWN_ of hijinks , pratfalls , and _UNKNOWN_ follow a thin plot that does n't _UNKNOWN_ matter _UNKNOWN_ . fans of airplane ! and space balls will _UNKNOWN_ this _UNKNOWN_ flick ."
140,the_naked_gun_from_the_files_of_police_squad,audience,3.5,p,_UNKNOWN_ ! ! ! _UNKNOWN_ should watch !
141,the_naked_gun_from_the_files_of_police_squad,audience,5.0,p,"leslie nielsen at his _UNKNOWN_ , _UNKNOWN_ _UNKNOWN_ ."
142,the_naked_gun_from_the_files_of_police_squad,audience,5.0,p,"this film is so _UNKNOWN_ , i refuse to spoil it for you here . go watch it , you wont regret it ."
143,coming_to_america,critics,fresh,p,"_UNKNOWN_ is not mr murphy 's _UNKNOWN_ point , but on the , whole his spiky charm saves both him and the movie ."
144,coming_to_america,critics,fresh,p,john landis directs the slim affair at a riskily _UNKNOWN_ pace ; but with some _UNKNOWN_ from supporting _UNKNOWN_ such as james earl jones as the king and eriq lasalle as the prince 's rival for spunky shari headley .
145,coming_to_america,critics,fresh,p,it is _UNKNOWN_ _UNKNOWN_ in plenty of regards - while _UNKNOWN_ quotable .
146,coming_to_america,critics,fresh,p,"eddie murphy is a genius , the _UNKNOWN_ is arguably the _UNKNOWN_ movie _UNKNOWN_ _UNKNOWN_ ... not a _UNKNOWN_ movie , but more nostalgic than _UNKNOWN_ , a _UNKNOWN_ _UNKNOWN_ hits _UNKNOWN_ ... _UNKNOWN_ _UNKNOWN_ , and the fans wo n't mind the _UNKNOWN_ flaws ..."
147,coming_to_america,critics,fresh,p,"at its release was _UNKNOWN_ any other film before with such a broad all black _UNKNOWN_ . this film is _UNKNOWN_ , at _UNKNOWN_ corny , but _UNKNOWN_ sticks to the _UNKNOWN_ _UNKNOWN_ 's _UNKNOWN_ lead goal"
148,coming_to_america,critics,fresh,p,this is my _UNKNOWN_ _UNKNOWN_ of all _UNKNOWN_ . this is one of the two blu-rays that i own .
149,coming_to_america,critics,fresh,p,this is a _UNKNOWN_ ! i _UNKNOWN_ _UNKNOWN_ second of it !
150,coming_to_america,critics,fresh,p,... _UNKNOWN_ should n't _UNKNOWN_ up as _UNKNOWN_ as it does .
151,coming_to_america,critics,fresh,p,"an unexpectedly _UNKNOWN_ , level-headed rom-com ."
152,coming_to_america,critics,fresh,p,murphy shows genuine range in _UNKNOWN_ to america and a willingness to sacrifice some raunch for some _UNKNOWN_
153,coming_to_america,critics,fresh,p,"will probably end up as eddie murphy 's most balanced _UNKNOWN_ , as _UNKNOWN_ as his most popular . [ _UNKNOWN_ _UNKNOWN_ in _UNKNOWN_ ]"
154,coming_to_america,critics,fresh,p,murphy _UNKNOWN_ one of his most gratifying _UNKNOWN_ .
155,coming_to_america,critics,fresh,p,_UNKNOWN_ to america showcased murphy at the height of his fame and success and it was the _UNKNOWN_ vehicle for both him and hall .
156,coming_to_america,critics,rotten,n,"_UNKNOWN_ jokes are intended to keep the audience entertained , but _UNKNOWN_ are overwhelmingly immature or simply not that _UNKNOWN_ ."
157,coming_to_america,critics,rotten,n,"this _UNKNOWN_ is _UNKNOWN_ tame and sappy ... what we get is homogenized eddie murphy , drained of his kinetic _UNKNOWN_ charm and smiling sass ."
158,coming_to_america,critics,rotten,n,"_UNKNOWN_ to america , starring eddie murphy and directed by john landis , takes a _UNKNOWN_ idea and some very _UNKNOWN_ _UNKNOWN_ actors and _UNKNOWN_ to _UNKNOWN_ a complete disaster . but just barely ."
159,coming_to_america,critics,fresh,p,murphy has dealt audiences the movie equivalent of a royal flush and he is now clearly hollywood 's reigning king of _UNKNOWN_ .
160,coming_to_america,critics,fresh,p,"... a worthy followup to murphy and landis ' _UNKNOWN_ collaboration , trading places ."
161,coming_to_america,critics,fresh,p,"_UNKNOWN_ , curse-happy '80s eddie murphy vehicle ."
162,coming_to_america,critics,fresh,p,nan
163,coming_to_america,audience,5.0,p,on of the _UNKNOWN_ _UNKNOWN_ of all _UNKNOWN_
164,coming_to_america,audience,3.5,p,"there were a handful of _UNKNOWN_ belly _UNKNOWN_ to be had here ( the _UNKNOWN_ they chose queens was a _UNKNOWN_ ) but i was surprised at just how _UNKNOWN_ of the jokes did n't _UNKNOWN_ land for me , and they brought down the movie more than usual because nearly _UNKNOWN_ joke was delivered by eddie in his ultra-charismatic _UNKNOWN_ , leaving him smiling proudly on the _UNKNOWN_ , _UNKNOWN_ that his audience 's facial expressions had n't changed most of the _UNKNOWN_ . i did _UNKNOWN_ the actual premise and was happy to see a movie with a nearly all-black _UNKNOWN_ be given the budget and promotional push this one had , and the supporting _UNKNOWN_ all did an _UNKNOWN_ job with what _UNKNOWN_ _UNKNOWN_ they were left with after eddie took his share ."
165,coming_to_america,audience,4.0,p,"the barbershop _UNKNOWN_ _UNKNOWN_ could have been their own _UNKNOWN_ film , _UNKNOWN_ before the barbershop franchise . if you have n't seen this , you 're missing out ."
166,coming_to_america,audience,3.0,p,murphy and hall make a _UNKNOWN_ duo ... not the _UNKNOWN_ film but _UNKNOWN_ you want to live in queens during the 80s
167,coming_to_america,audience,4.0,p,eddie murphy and arsenio hall are so _UNKNOWN_ ! but you only _UNKNOWN_ appreciate this at the end of the movie when you discover the other oddball _UNKNOWN_ they _UNKNOWN_ without you noticing them !
168,coming_to_america,audience,4.5,p,"i 'm so happy this film exists . _UNKNOWN_ _UNKNOWN_ _UNKNOWN_ . eddie & arsenio created _UNKNOWN_ _UNKNOWN_ here . unconventional eddie _UNKNOWN_ ( s ) , clearly , still _UNKNOWN_ ."
169,coming_to_america,audience,4.5,p,"a very _UNKNOWN_ , ballsy _UNKNOWN_ written _UNKNOWN_ . i _UNKNOWN_ how _UNKNOWN_ expects _UNKNOWN_ things from the _UNKNOWN_ apple and then _UNKNOWN_ hits them in the _UNKNOWN_ ."
170,coming_to_america,audience,4.0,p,so _UNKNOWN_ and so _UNKNOWN_ boobs at the beginning . peak eddy murphy !
171,coming_to_america,audience,4.0,p,"poverty for a reason . so this is about the fabulously wealthy prince of zamunda ( eddie murphy ) . his _UNKNOWN_ has been arranged for him , as is the tradition in his _UNKNOWN_ , but he does n't want someone to marry him for his status . _UNKNOWN_ , he _UNKNOWN_ plans to come to _UNKNOWN_ york _UNKNOWN_ under the guise of being impoverished to meet a woman who will _UNKNOWN_ him for who he is and not what he is . now , 80 's _UNKNOWN_ have _UNKNOWN_ been a bit of a blind spot for me , and _UNKNOWN_ to america was no exception . i 've caught a few clips on _UNKNOWN_ central _UNKNOWN_ _UNKNOWN_ when , but i 've _UNKNOWN_ sat down and _UNKNOWN_ it from _UNKNOWN_ to finish . with a _UNKNOWN_ sequel released this _UNKNOWN_ , i felt _UNKNOWN_ i could n't watch it without _UNKNOWN_ giving its predecessor a viewing . while i ca n't say that i am _UNKNOWN_ _UNKNOWN_ _UNKNOWN_ for the sequel , i will at least be happy that it was the spur that got me to watch a _UNKNOWN_ _UNKNOWN_ that i should have seen decades ago . an _UNKNOWN_ thing to consider about this is that this movie was _UNKNOWN_ _UNKNOWN_ when eddie murphy was _UNKNOWN_ . i still have some holes to fill in his filmography , but he is inarguably one of the most acclaimed _UNKNOWN_ voices of the 1980s , and this movie _UNKNOWN_ me want to go and watch all of his early _UNKNOWN_ . nowadays , you 're lucky if you get a watchable movie from him , but that is neither here nor there . _UNKNOWN_ of this film gets by on eddie murphy 's natural charisma , which is one of the _UNKNOWN_ selling points about this film . the _UNKNOWN_ of akeem that he _UNKNOWN_ has such a positive outlook and sunny disposition , he ends up being infectious . i also think that he pairs very _UNKNOWN_ with arsenio hall _UNKNOWN_ him up , and i _UNKNOWN_ the _UNKNOWN_ they share . i think my _UNKNOWN_ _UNKNOWN_ in this would have to be in the barbershop . the _UNKNOWN_ exchanges are just so over the _UNKNOWN_ , and when you factor in that 50 % of the _UNKNOWN_ are _UNKNOWN_ by eddie murphy in heavy makeup , it only adds to the _UNKNOWN_ . i would go so far as to call _UNKNOWN_ to america is a _UNKNOWN_ _UNKNOWN_ , _UNKNOWN_ i will say that it 's not _UNKNOWN_ . some of the african stereotypes did n't exactly _UNKNOWN_ _UNKNOWN_ , and when you break it down to the base elements , it 's just a _UNKNOWN_ of a guy duping and _UNKNOWN_ a woman in his pursuit , which is n't exactly healthy behavior . _UNKNOWN_ , the _UNKNOWN_ is in the journey , and i ca n't see anybody having a _UNKNOWN_ _UNKNOWN_ with this film ."
172,coming_to_america,audience,1.5,n,"it has n't _UNKNOWN_ _UNKNOWN_ . it 's not very _UNKNOWN_ and the second half drags so _UNKNOWN_ , i did n't _UNKNOWN_ care to watch the last 20 _UNKNOWN_ ."
173,friday,critics,fresh,p,"crapping jokes and cussing jokes and look at that lady in her skimpy clothes jokes . i _UNKNOWN_ this _UNKNOWN_ , _UNKNOWN_ , as it was meant to be _UNKNOWN_ ."
174,friday,critics,fresh,p,"while the _UNKNOWN_ script has a weakness for toilet _UNKNOWN_ ( mel _UNKNOWN_ would be proud ) , its inhabitants are given some oddball quirks and tics that keep things percolating when the plot development runs a _UNKNOWN_ thin ."
175,friday,critics,fresh,p,the _UNKNOWN_ are what make this . deebo is iconic .
176,friday,critics,fresh,p,"_UNKNOWN_ _UNKNOWN_ , filmed _UNKNOWN_ , with a lot of _UNKNOWN_ to it ."
177,friday,critics,rotten,n,i _UNKNOWN_ the _UNKNOWN_ was in trouble when its _UNKNOWN_ gag involved an _UNKNOWN_ lady spewing obscenities .
178,friday,critics,fresh,p,"co-scriptwriters ice cube , dj pooh , and _UNKNOWN_ f. gary gray find as _UNKNOWN_ _UNKNOWN_ in _UNKNOWN_ detail as in the oddities of the film 's _UNKNOWN_ ."
179,friday,critics,fresh,p,"friday has energy , and sass , and the nerve to suggest that the line between _UNKNOWN_ and _UNKNOWN_ may be in the _UNKNOWN_ eye of the _UNKNOWN_ ."
180,friday,critics,fresh,p,the _UNKNOWN_ installment in the _UNKNOWN_ slacker trilogy starring ice cube .
181,friday,critics,fresh,p,"a _UNKNOWN_ _UNKNOWN_ of black _UNKNOWN_ ( _UNKNOWN_ gray , actors chris tucker and ice cube ) bring verve to this _UNKNOWN_ welcome _UNKNOWN_ view of street life in south central , after mostly crime and drug _UNKNOWN_ set there ."
182,friday,critics,fresh,p,"a crudely _UNKNOWN_ , _UNKNOWN_ _UNKNOWN_ bit of porchfront _UNKNOWN_ from the 'hood ."
