,movie_ids,sources,ratings,ratings_binary,review_texts
1295,nina_2016,critics,rotten,n,"A listless, oddly constructed tale that does a poor job of capturing Simone's star quality or indomitable racial pride ..."
1296,nina_2016,critics,rotten,n,"You'll see some durable makeup in ""Nina."" What you won't see is any justification why this film should exist."
1297,nina_2016,critics,rotten,n,This abysmal piece of s*** deserves everything that's coming to it and more.
1298,nina_2016,critics,rotten,n,"This film had a great opportunity to take a once-in-a-lifetime story about a troubled, legendary singer, and add insight. Nina, in the most frustrating way, bungles that mission."
1299,nina_2016,critics,rotten,n,"An insult to the legacy of the High Priestess of Soul, those looking for a richer exploration of the woman, artist, activist and legend, are best served elsewhere."
1300,nina_2016,critics,rotten,n,"Never seems authentic or real, just a bizarrely staged re-creation."
1301,nina_2016,critics,rotten,n,"Respectfully factual in its over-all contours but sensational and sentimental nonetheless, the movie reduces Simone's life to clichés about hope; it replaces the creative drive with the commercial one, the artist with the celebrity."
1302,nina_2016,critics,rotten,n,"Saldana does a fine job of delivering the lyrics -- a daunting task for any actress required to step into those vocals, but fans of Simone will be aching for the real deal."
1303,nina_2016,critics,rotten,n,"A Nina Simone novice seeing this picture would have no idea who this complex, magnificent artist was, or why she mattered."
1304,nina_2016,critics,rotten,n,"Why Mort, who wrote and directed the film, has chosen to focus on Simone's troubled 1990s period in France is anyone's guess."
1305,nina_2016,critics,rotten,n,The word on this Nina Simone biopic has been so toxic for so long - it was filmed in 2012 but only released now - I was really hoping to find something good in it. No luck.
1306,nina_2016,critics,rotten,n,"A listless, oddly constructed tale that does a poor job of capturing Simone's star quality or indomitable racial pride ..."
1307,nina_2016,critics,rotten,n,"You'll see some durable makeup in ""Nina."" What you won't see is any justification why this film should exist."
1308,nina_2016,critics,rotten,n,"Writer-director Cynthia Mort focuses on Simone's late-career relationship with her nurse-turned-manager, and isn't able to branch out and grasp the story of Simone's art or her impact."
1309,nina_2016,critics,rotten,n,"Ms. Mort's writing lacks psychological texture, and her direction generates little intensity, or even continuity."
1310,nina_2016,critics,rotten,n,"Writer-director Cynthia Mort seems entirely in over her head while attempting to flesh out this legendary, complicated, volatile artist."
1311,nina_2016,critics,rotten,n,"Coming less than a year after What Happened, Miss Simone? the fiction film Nina may feel even shabbier than it is. And it is shabby, as well as disjointed, superficial and just plain dull, a dislikable rendering of a tumultuous life."
1312,nina_2016,critics,rotten,n,"Writer/director Cynthia Mort tells this story well enough, but we're still left wondering why she chose this story to begin with."
1313,nina_2016,critics,rotten,n,"""Nina"" filters the singer's voice - and her life - through tinny-sounding speakers and an out-of-focus lens."
1314,nina_2016,critics,rotten,n,"Nina has been so thoroughly misconceived, on virtually every level, that the only less interesting portrait imaginable would be one that takes place entirely when Nina Simone was in utero."
1315,nina_2016,critics,rotten,n,"Nina's true, accidental subject quickly reveals itself as the irreducibility of Simone herself: Little of her genius and complexity have been squeezed into this film's familiar three-act structure of friendship and redemption."
1316,nina_2016,critics,rotten,n,The film is committed to the sort of broad strokes that reduce a great artist's life to a spectacle of self-pity.
1317,nina_2016,critics,rotten,n,"While not a disaster for the ages, there's still a lot to Nina that feels like a fib."
1318,nina_2016,audience,4.0,n,nina is a film that has a great script but the actors and the cast is not so good.
1319,nina_2016,audience,1.5,p,As far as autobiographies girl Nina is definitely at the bottom of the barrel. After watching this film I learned very little about Nina and a bunch of the film is her just singing music. The movie is miss cast with what seems forced performances. The script was also pretty bad. The movie had good intentions but it’s also pretty boring.
1320,nina_2016,audience,0.5,p,"awful.  poorly casted, poorly written."
1321,nina_2016,audience,0.5,p,"Terrible casting; it tanked the entire movie. Nina's story needs to be told, but not like this."
1322,nina_2016,audience,3.0,n,"The best bit of this film is Zoe Saldana's performance as Nina Simone, I thought she was spot on playing the singer at her most self destructive. What lets the film down a little is the way it is edited.  It flits through various times in her life often without purpose.  The focus is on Nina's later years and her relationship with her assistant who tried his best to look after the singer and save her career.  It's a film with a strong decent lead and some very good music, it's just a shame that the rest of the film can't lift this up to the level of better musical biopics such as Walk the Line, Ray, Love & Mercy, Backbeat etc"
1323,nina_2016,audience,0.5,p,"i didnt even know the movie was still made, this is hilarious."
1324,nina_2016,audience,3.5,n,"Deserved a far better response.  Whatever wingspan this thing lacks behind the camera, is well made-up-for by Saldana's own."
1325,nina_2016,audience,3.0,n,"Nina is a by-the-numbers musical biopic riddled with every conceivable cliché about ""the tortured artist."" Nina never decides what it wants to say or where it wants to take us. Saldana (Avatar, Guardians of the Galaxy) is an accomplished and bankable actress, but she doesn't look much like Simone. That has led to several complaints, including from the Simone estate. A certain integrity and seriousness of intent gleams through, but Nina is just too big a subject, and talent, to be compressed into such a small package. Ignore all the politically-correct, blackface haters. Singing aside, Zoe Saldana delivers a decent enough Nina Simone impersonation here to make you wonder what all the brouhaha was ever about. Aside from some clunky expository dialogue and a few concluding title cards, the film barely goes into how Nina ended up so broken. It does try to give her a half-hearted redemption arc, but it fails to take off without convincing the audience why Nina needs or deserves redeeming. Zoe Saldana stirred up controversy by taking the title role, because she darkened her skin with makeup to play the part. That said, she acts with the right fire and sings beautifully and evocatively. During a long, uncut performance of ""Wild Is the Wind,"" one of Simone's signature songs, we suddenly see why jazz fans swooned at her feet.

VERDICT: ""In The Zone"" - [Mixed Reaction] These kinds of movies are usually movies that had some good things, but some bad things kept it from being amazing. This rating says buy an ex-rental or a cheap price of the DVD to own. If you consider cinema, ask for people's opinion on the film. (Films that are rated 2.5 or 3 stars)"
1326,nina_2016,audience,4.0,n,"uste eden dobar muzicki film za golemata legendarna Nina Simone...film koj vredi da se pogledne, posebno tie sto ja cenat i slusaat...edinstvenoto sto ne stima vo filmov e sto Zoe Saldana e premnogu zgodna i ubava za da ja igra Nina :)"
1327,nina_2016,audience,1.5,p,"Despite Zoe Saldana's fairly decent performance, this film is a disappointing biographical drama to the great Nina Simone. The script is bland, the sequences boring, and the musical moments don't represent her powerful voice."
1328,left_behind_2014,critics,rotten,n,"Cage is a practitioner of the Nouveau Shamanic school of acting but here he has dialled it down perhaps out of respect to the religious nature of the material, or perhaps he's saving the wild stuff for Con Air 2: This Time it's Biblical."
1329,left_behind_2014,critics,rotten,n,"Rather than focusing primarily on the religious aspects, the film mishmashes multiple genres, desperately hoping for a wider appeal."
1330,left_behind_2014,critics,rotten,n,"For a film concerning the beginning of the end of times, Left Behind sure is bereft of any kind of tension."
1331,left_behind_2014,critics,rotten,n,"Left Behind is essentially a bad disaster movie, but I swear to God I've seen worse movies this year, and worse Nicolas Cage movies at that. I can't in good faith tell you to see it, but I'd be lying if I told you I didn't enjoy it."
1332,left_behind_2014,critics,rotten,n,"The basic premise of the film could have made for an engaging and far-out watch. The very concept of the Rapture could have been depicted with power and mystery, but instead the opposite is achieved in a film that just looks slapdash."
1333,left_behind_2014,critics,rotten,n,"Overt Christian messages and Cage's omnipresence are not the only reasons why Left Behind is a terrible movie. And yes, it's indeed terrible-god-awful, a less interesting, more convoluted version of the original Left Behind."
1334,left_behind_2014,critics,rotten,n,This new film is a watered-down and somewhat changed version of the earlier movie with a bigger budget and not much else. There is barely enough undercooked scriptural theology to critique in the vacuous writing and painful acting.
1335,left_behind_2014,critics,rotten,n,"There's no drama. No suspense. No real stakes, even, because most of the movie takes place after the Rapture already happened."
